,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
732,where does black lightning tv show take place,Freeland,Freeland,1.0,0.2488391399383545,54,16,150
733,who killed peter on the tv show soap,Chester,"Billy Crystal's character, Jodie Dallas, accidentally shot Peter Campbell resulting in his death on the TV show Soap.",0.0,0.5682082176208496,75,11,150
734,where did our lady of mount carmel appear,England,Mount Carmel,0.0,0.3749675750732422,56,19,153
735,when did that 70's show first air,"August 23, 1998",1998,0.5,0.28548312187194824,55,12,153
736,what is the significance of the nodes of ranvier,"uninsulated and highly enriched in ion channels, allowing them to participate in the exchange of ions required to regenerate the action potential",Speed up nerve impulses,0.0,0.5743188858032227,81,60,156
737,how many terms can a governor serve in oklahoma,two consecutive terms,2 terms,0.4,0.3487846851348877,56,12,156
738,where did jason voorhees get the hockey mask,from a victim,Friday the 13th Part III,0.0,0.3948488235473633,62,120,159
739,who is the first miss world in india,Reita Faria Powell,Reita Faria,0.8,0.4055764675140381,56,18,150
740,where was the first ice hockey game played,"at the Victoria Skating Rink in Montreal, Quebec, Canada",Canada,0.2222222222222222,0.3014488220214844,53,9,150
741,what channel is the love station on sirius,channel 70,Channel 17,0.5,0.3800537586212158,56,15,153
742,who does liam neeson play in star wars 1,Qui-Gon Jinn,Qui-Gon Jinn,1.0,0.3579556941986084,61,21,162
743,when did the us leave japan after wwii,"April 28, 1952",1952,0.5,0.26877617835998535,55,12,153
744,what is the name for the smell of rain,Petrichor,Petrichor,1.0,0.3817577362060547,56,15,153
745,who invented the greater than and less than sign,Thomas Harriot,"It's unclear who exactly invented the greater than and less than signs, as they have been used since ancient times in different cultures.",0.0,0.7349061965942383,79,69,153
746,who has scored the most goals for arsenal,Thierry Henry,Thierry Henry,1.0,0.33104801177978516,56,18,150
747,where did the name fruit of the loom come from,"Fruit of the Loom – an expression referring to clothes, paralleling the phrase ""fruit of the womb"" meaning ""children"", which can be traced back to use in the Bible (Psalm 127:3)",Founders chose it from a painting depicting fruits and a loom.,0.05714285714285715,0.4814791679382324,69,67,159
748,what was the deadliest tornado in the united states,the Tri-State Tornado,Tri-State Tornado in 1925,0.6666666666666666,0.43104028701782227,61,29,153
749,who founded the first french colony in north america,Jacques Cartier,Giovanni da Verrazzano,0.0,0.3859837055206299,61,19,153
750,what are the types of alternative dispute resolution,negotiation,"Mediation, arbitration, negotiation, collaborative law",0.33333333333333337,0.42003655433654785,61,44,150
751,who was the first draft pick in the 2018 nba,Deandre Ayton,Deandre Ayton,1.0,0.5103676319122314,61,18,165
752,what is a box spring called in the uk,divan,Divan base,0.6666666666666666,0.3056149482727051,56,15,153
753,where does publishers clearing house get their funding,merchandise,"From selling magazine subscriptions, merchandise, and advertising.",0.25,0.46093034744262695,62,24,150
754,who plays louie in stuck in the middle,Nicolas Bechtel,Jenna Ortega,0.0,0.3018002510070801,57,16,153
755,which structure in the urinary system carries urine to the bladder,ureters,Ureter,0.0,0.3548569679260254,58,15,159
756,when was the spca established in south africa,1872,1872,1.0,0.3551452159881592,55,12,153
757,when did northern ireland become its own country,1921,It did not become its own country; it is still part of the United Kingdom.,0.0,1.081885576248169,70,23,153
758,how many times has itay won the world cup,four,4,0.0,0.32750391960144043,55,12,156
759,who plays babita in taarak mehta ka ooltah chashmah,Munmun Dutta,Munmun Dutta,1.0,0.7557559013366699,65,21,174
760,who is the minister of local government and housing,The Rt Hon. James Brokenshire,UNKNOWN,0.0,0.2811572551727295,54,9,153
761,where did cypress hill get their name from,after a street in South Gate,"Cypress Avenue in South Gate, California",0.5454545454545454,0.5064446926116943,61,38,153
762,who plays brittany on young and the restless,Vanessa Lee Evigan,Lauren Woodland,0.0,0.4006614685058594,58,18,156
763,tremors a cold day in hell filming location,in the Cape Town area,South Africa,0.0,0.3198425769805908,56,32,156
764,who wanted to create a railroad from cape town to cairo,Cecil Rhodes,Cecil Rhodes,1.0,0.38156700134277344,59,29,159
765,when did half pennies stop being legal tender,December 1984,1984,0.6666666666666666,0.32845211029052734,55,12,153
766,when was the first weather satellite launched into space,"February 17, 1959",1960,0.0,0.37462711334228516,55,12,153
767,what is the most popular music in cuba,Son,Salsa,0.0,0.3589296340942383,55,12,153
768,how long is the ferry from bainbridge to seattle,8.6 miles,35 minutes,0.0,0.3596065044403076,58,16,162
769,achievement of a cricketer out first ball for zero in both innings,a king pair,Golden Duck,0.0,0.32745909690856934,60,14,168
770,psych episode where shawn and juliet start dating,"""In Plain Fright"" (5.11)","Season 5, Episode 9: ""One, Maybe Two, Ways Out""",0.0,0.5287516117095947,70,54,156
771,the galápagos islands are part of what country quizlet,the Republic of Ecuador,Ecuador,0.5,0.27300286293029785,59,12,165
772,when did dancing with the stars start this season,"September 24, 2018","September 20, 2021",0.3333333333333333,0.4269387722015381,60,32,153
773,who was the basketball player that died on the court,"Eric ""Hank"" Gathers",Hank Gathers,0.8,0.3558926582336426,58,18,156
774,when was the first satellite put in space,"October 4, 1957",1957,0.5,0.3317437171936035,54,12,150
775,how long is an inmate on death row,an average of 178 months (roughly 15 years) between sentencing and execution,Varies by country and state,0.12500000000000003,0.3596053123474121,58,22,150
776,who played mini-me in the austin power movies,Verne Jay Troyer,Verne Troyer,0.8,0.33139848709106445,58,18,156
777,the pollution of love canal in new york was caused by ____,massive dumping of toxic waste,chemical waste dumping,0.5,0.37462854385375977,59,17,162
778,who is responsible for founding the american financial system,the Bank of the United States,Alexander Hamilton,0.0,0.3135223388671875,55,12,153
779,who built the san diego de alcala mission,Spanish friar Junípero Serra,Spanish missionaries,0.3333333333333333,0.44303059577941895,65,24,156
780,who won the fifa under 17 world cup 2017,England,England,1.0,0.2979755401611328,58,9,165
781,what is the hottest temperature ever recorded in utah,117 °F / 47 °C,122°F,0.0,0.33486247062683105,56,14,156
782,who sings the 4 song on sesame street,Feist,Elmo,0.0,0.3739185333251953,55,12,153
783,who is the highest goal scorer for real madrid,Cristiano Ronaldo,Cristiano Ronaldo,1.0,0.3862736225128174,57,18,153
784,what's the name of the little rascals dog,Pete the Pup,Petey,0.0,0.2688257694244385,57,12,159
785,when did nigeria launched its first satellite nigeriasat-1,27 September 2003,2003,0.5,0.3016800880432129,59,12,165
786,when did the medieval times start and finish,5th to the 15th century,5th to 15th century,1.0,0.37924885749816895,59,27,150
787,where are the withers located on a horse,the ridge between the shoulder blades,Shoulders,0.0,0.2912921905517578,55,14,153
788,when were camels introduced into the middle east,not earlier than the last third of the 10th century [BC] and most probably during this time.,2000-2500 BC,0.11764705882352941,0.7712075710296631,59,16,153
789,what are the hardware parts of the computer,"the physical parts or components of a computer, such as the central processing unit, monitor, keyboard, computer data storage, graphic card, sound card, speakers and motherboard","CPU, motherboard, RAM, hard drive, graphics card, power supply, cooling system, case",0.11428571428571427,0.5272567272186279,71,53,150
790,when did lean wit it rock wit it come out,"January 17, 2006",2006,0.5,0.24771332740783691,56,12,156
791,brightest star in the constellation lyra dan word,Vega,Vega,1.0,0.3877241611480713,56,12,156
792,who did auburn lose to in football this year,Oklahoma,Alabama,0.0,0.29832935333251953,56,9,159
793,who has the longest win streak in mma,Anderson Silva,Anderson Silva,1.0,0.36356043815612793,55,12,153
794,mercedes benz a class front or rear wheel drive,front wheel drive,Front wheel drive,1.0,0.3555014133453369,57,15,156
795,who are the candidates running for governor of maine,Shawn Moody,Various candidates are running for governor of Maine.,0.0,1.0509288311004639,63,23,156
796,who sings i can't fight this feeling,REO Speedwagon,REO Speedwagon,1.0,0.30850648880004883,56,18,150
797,what's the highest elevation in new mexico,Wheeler Peak,Wheeler Peak,1.0,0.3808870315551758,56,18,150
798,when did the vikings first reach the shores of britain,793,793 AD,0.6666666666666666,0.3222925662994385,59,12,165
799,what was the purpose of the works progress administration,employing millions of people (mostly unskilled men) to carry out public works projects,Job creation and economic stimulation during the Great Depression.,0.0,0.48494911193847656,63,25,153
800,what is made up of charged particles that continually escape from the corona,solar wind,Solar wind,1.0,0.2989475727081299,60,12,168
801,who is the winner of supper dancer 2018,Bishal Sharma,Rupsa Batabyal,0.0,0.3990669250488281,60,19,156
802,advantages of drying as a method of food preservation,"inhibits the growth of bacteria, yeasts, and mold","Extends shelf life, reduces weight for transportation, inhibits mold and bacteria growth, preserves nutrients.",0.4761904761904762,0.48774147033691406,74,80,156
803,what uses the energy found within a proton gradient to drive the synthesis of atp,oxidative phosphorylation or photophosphorylation,ATP synthase,0.0,0.39310622215270996,64,18,174
804,who are the characters in green eggs and ham,Sam-I-am,"Sam-I-Am, unnamed character, and a fox in socks",0.25,0.40294837951660156,65,45,153
805,which waterway connects the mediterranean sea with red sea,Suez Canal,Suez Canal,1.0,0.3545832633972168,59,15,162
806,when did typhoon haiyan hit the philippines 2013,At 2040 UTC on November 7,November 2013,0.25,0.4054851531982422,60,19,162
807,who are the current justices of the u.s. supreme court,John Roberts,"Sonia Sotomayor, Clarence Thomas, Stephen Breyer, Samuel Alito, Elena Kagan, Neil Gorsuch, Brett Kavanaugh, Amy Coney Barrett, John Roberts",0.1904761904761905,0.8940670490264893,94,54,162
808,how many seasons is there in the originals,5,5,1.0,0.4025862216949463,53,9,150
809,in the first century c.e. much of europe north africa and the middle east were under the rule of the,Roman Empire,Roman Empire,1.0,0.24917173385620117,68,12,192
810,when did the allies break out of normandy,25–31 July 1944,July 1944,0.8,0.27643513679504395,57,18,153
811,when did pubg mobile come out in china,"February 9, 2018",2018,0.5,0.3205599784851074,55,12,153
812,is leeds in the north west or north east,north-northwest of London,North west,0.0,0.2738974094390869,56,12,156
813,when does frank become president in house of cards,Chapter 26,"Season 3, Episode 6",0.0,0.4028806686401367,60,27,153
814,what is the name of current indian president,Ram Nath Kovind,Ram Nath Kovind,1.0,0.2799968719482422,56,18,150
815,where is late night with stephen colbert filmed,Ed Sullivan Theater in New York City,"New York City, New York",0.5,0.3334839344024658,60,24,156
816,who plays han solo in the new star wars movie,Alden Ehrenreich,Alden Ehrenreich,1.0,0.32749176025390625,60,24,156
817,acids are ionic compounds that relate to which element,water,hydrogen,0.0,0.2602970600128174,57,14,159
818,when was the first gun law passed in the us,in 1813,1791,0.0,0.36104750633239746,56,12,156
819,when does call of duty blackops 4 come out,"October 12, 2018","October 12, 2018",1.0,0.35640764236450195,62,27,159
820,who is the author of al capone does my shirts,Gennifer Choldenko,Gennifer Choldenko,1.0,0.4038877487182617,60,21,159
821,what is the correct order of the chronicles of narnia movies,"The Lion, the Witch and the Wardrobe","The Lion, the Witch and the Wardrobe (2005), Prince Caspian (2008), The Voyage of the Dawn Treader (2010), The Silver Chair (upcoming)",0.4,0.8876399993896484,97,106,168
822,what do you call a pyramid with a triangular base,a tetrahedron,Tetrahedron,1.0,0.367734432220459,59,17,156
823,who was the shrew in taming ofthe shrew,Katherina,Katherine,0.0,0.3381009101867676,58,13,162
824,when is opening day for the nba 2017,"October 17, 2017","October 17, 2017",1.0,0.36964869499206543,62,27,159
825,who won men's college basketball last year,North Carolina,Baylor,0.0,0.27627015113830566,54,12,150
826,where does the show the office take place,"Scranton, Pennsylvania","Scranton, Pennsylvania",1.0,0.3065185546875,56,18,150
827,who is the current president commission of ecowas,Marcel Alain de Souza,Nana Akufo-Addo,0.0,0.34810900688171387,62,34,156
828,when did the united states leave the philippines,"July 4, 1946",1946,0.5,0.31949615478515625,54,12,150
829,who had cameo roles in mamma mia here we go again,Björn Ulvaeus,Cher,0.0,0.29695749282836914,57,21,159
830,when was the last time someone lived in biltmore house,1956,1930s,0.0,0.3388652801513672,59,13,162
831,when did the first tim hortons open in the usa,1981,1984,0.0,0.38585710525512695,58,12,162
832,what season did george die on grey's anatomy,fifth season,Season 6,0.5,0.3528714179992676,57,15,156
833,who views crime as a desire for success when the legitimate means to achieve it are limited,Robert K. Merton,Strain theorists,0.0,0.35976219177246094,64,15,177
834,who said sun is the center of the solar system,Aristarchus of Samos,Galileo Galilei,0.0,0.33356213569641113,59,19,156
835,what are the fox and the hounds names,red fox named Tod,Foxy and Hunter,0.0,0.36498212814331055,57,32,153
836,what is the weather like in the eye of a hurricane,mostly calm,Calm,0.6666666666666666,0.26329803466796875,57,16,159
837,when does new season of blind spot start,"October 27, 2017",Fall 2021,0.0,0.37364745140075684,56,15,150
838,who appointed the current members of the supreme court,Donald Trump,The President of the United States,0.0,0.3173348903656006,59,19,153
839,when does the diary of a wimpy kid the getaway come out,"November 7, 2017","November 7, 2017",1.0,0.374361515045166,65,22,168
840,who has a grammy oscar tony and emmy,Richard Rodgers,Audrey Hepburn,0.0,0.3837711811065674,60,15,162
841,when does pam come back to the office,"in ""Jury Duty""","Season 4, Episode 1",0.0,0.41353917121887207,59,27,150
842,who plays mabel's voice on gravity falls,Kristen Joy Schaal,Kristen Schaal,0.8,0.32128047943115234,57,18,153
843,why there are 29 days in february in a leap year,"because a complete revolution around the Sun takes approximately 6 hours longer than 365 days (8,760 hours)","To align the calendar year with the solar year, which is about 365.242 days long.",0.07142857142857144,0.5123815536499023,77,59,165
844,who was defeated in the battle of yorktown,British Army,British Army,1.0,0.2786116600036621,55,13,153
845,when did countrywide merge with bank of america,2008,2008,1.0,0.3269937038421631,55,12,153
846,what is meant by the phrase survival of the fittest,Survival of the form that will leave the most copies of itself in successive generations,Natural selection,0.0,0.3218672275543213,57,40,159
847,hawaii is in the center of the ring of fire and is caused by,plate tectonics,volcanic activity,0.0,0.31671881675720215,63,25,171
848,when was the last time england went to a world cup final,1966,1966,1.0,0.3621551990509033,59,12,165
849,who won season 9 of americas got talent,magician Mat Franco,Darci Lynne,0.0,0.2947874069213867,58,14,156
850,where is ferris bueller's day off filmed,Chicago,Chicago,1.0,0.41544675827026367,62,13,156
851,who banned all public meetings and procession in amritsar,Colonel Reginald Dyer,General Michael O'Dwyer,0.0,0.33370232582092285,61,24,159
852,what do candles symbolize in the catholic church,"the ""prayers the worshipper is offering for him or herself, or for other people.","Light, prayer, remembrance",0.0,0.3663914203643799,59,16,153
853,what is the dog called in midsomer murders,Sykes,Sykes,1.0,0.3596501350402832,56,12,156
854,who does karen gillian play in the avengers,Nebula,Nebula,1.0,0.33259105682373047,58,15,159
855,who did the cavs trade for kyle korver,Mike Dunleavy,"Mike Dunleavy, Mo Williams, and a protected first-round pick",0.4,0.4539759159088135,69,39,159
856,first african-american female actress who won the emmy awards,Gail Fisher,Gail Fisher,1.0,0.41041016578674316,59,15,162
857,who plays dwight's brother on the office,Thomas Middleditch,Thomas Middleditch,1.0,0.3528773784637451,57,18,153
858,which is the longest running train in india,"One of the Vivek Express trains, the one from Dibrugarh to Kanyakumari",Gorakhpur Express,0.16666666666666669,0.3895223140716553,58,26,150
859,when did the new york mets became a team,1962,1962,1.0,0.3586392402648926,56,12,156
860,where does us route 42 start and end,"Louisville, Kentucky to Cleveland, Ohio","US Route 42 starts in Louisville, Kentucky and ends in Cleveland, Ohio.",0.47058823529411764,0.5356180667877197,69,38,153
861,when does the second half of fuller house air,"December 9, 2016",Check local listings for air dates.,0.0,0.3625636100769043,60,31,153
862,what is the name of the vaccine for tuberculosis,bacilli Calmette-Guérin (BCG),BCG,0.5,0.33059120178222656,55,12,153
863,where is lake george located in new. york,in Warren County,New York,0.0,0.35921430587768555,56,18,156
864,the structure found in the cell that contains strands of dna is called a(n),chromosomes,nucleus,0.0,0.45835161209106445,63,15,174
865,who are the surviving members of the beatles,McCartney,There are two surviving members of The Beatles: Paul McCartney and Ringo Starr.,0.15384615384615385,0.4481074810028076,67,24,153
866,where was war on the planet of the apes filmed,Lower Mainland in Vancouver,Various locations in Canada,0.25,0.34731578826904297,59,19,159
867,who gave the name cape of good hope,John II of Portugal,Bartolomeu Dias,0.0,0.3205862045288086,58,24,150
868,what is the youngest state in the usa,Hawaii,Hawaii,1.0,0.32956933975219727,54,12,150
869,why did european countries want empires in the 19th century,"trade, driven by the new ideas and the capitalism that grew out of the European Renaissance","Power, resources, wealth",0.0,0.37311363220214844,62,24,165
870,where did the thompson twins get their name from,the two bumbling detectives Thomson and Thompson in Hergé's comic strip The Adventures of Tintin,"The detective duo from the comic strip ""The Adventures of Tintin""",0.4761904761904762,0.4842658042907715,68,38,156
871,who sings don't stand so close to me,The Police,The Police,1.0,0.2674591541290283,55,12,153
872,who plays adam's mom on man with a plan,Swoosie Kurtz,Stacy Keach,0.0,0.35480737686157227,58,20,156
873,who owns mgm resorts international in las vegas,Tracinda Corporation,MGM Resorts International owns itself.,0.0,0.37427639961242676,60,60,153
874,what does thou shalt not bear false witness against thy neighbour mean,perjury,Do not lie about your neighbor.,0.0,0.42038869857788086,63,26,162
875,who won fifa world cup 2018 final match,France,France,1.0,0.31229734420776367,56,9,159
876,when did delegates begin to sign the completed document,"September 17, 1787","August 2, 1776",0.0,0.3996758460998535,60,27,153
877,within the townships created by the land ordinance of 1785 one section was set aside for,the maintenance of public schools,school purposes,0.0,0.36832547187805176,65,9,183
878,when was the last time browns had a winning record,1994,2020,0.0,0.3315155506134033,57,12,159
879,when does the latest riverdale episode come out,"May 16, 2018",Check your local listings for the most accurate and up-to-date information.,0.0,1.5230562686920166,67,23,153
880,who is morgan freeman in the lego movie,Vitruvius,Vitruvius,1.0,2.2093474864959717,60,21,159
881,when was the eiffel tower finished being built,15 March 1889,1889,0.5,0.24924945831298828,56,24,156
882,who was the first president identified as a democrat,Andrew Jackson,Andrew Jackson,1.0,0.28110432624816895,55,12,153
883,where is promontory point utah on a map,in Box Elder County,"Utah, USA",0.0,0.38820719718933105,59,26,159
884,who came up with the 2nd law of thermodynamics,Sadi Carnot,Rudolf Clausius,0.0,0.39997029304504395,61,25,162
885,who played penny in lost in space 2018,Mina Sundwall,Mina Sundwall,1.0,0.35773730278015137,58,18,156
886,when did mike trout come into the league,"July 8, 2011",2011,0.5,0.2769033908843994,54,12,150
887,the central dogma of molecular biology concerns the,flow of genetic information within a biological system,flow of genetic information: DNA -> RNA -> protein,0.5714285714285714,0.42296600341796875,63,18,153
888,how many episodes of beyblade burst god are there,48,26 episodes,0.0,0.4047207832336426,56,11,156
889,where is the chichen itza located in mexico,"Tinúm Municipality, Yucatán State, Mexico",Yucatan,0.0,0.355914831161499,57,17,156
890,where did the invasion of normandy take place,6 June 1944,"Normandy, France",0.0,0.3414022922515869,57,9,153
891,the hobbit desolation of smaug bard's son,John Bell,Bain,0.0,0.33170318603515625,57,30,159
892,what law describes how a planet orbits the sun,laws of planetary motion,Newton's law of universal gravitation,0.22222222222222224,0.39492106437683105,60,23,153
893,other than water what is the most important ingredient of brown stock,bones,Veal bones,0.6666666666666666,0.29078221321105957,59,11,162
894,who played buck rogers in the 25th century,Gil Gerard,Gil Gerard,1.0,0.3276407718658447,57,12,159
895,where is the ryder cup golf tournament being played,"on the Albatros Course of Le Golf National in Saint-Quentin-en-Yvelines, a suburb southwest of Paris","Whistling Straits in Kohler, Wisconsin",0.1111111111111111,0.4261019229888916,64,29,156
896,how far south does the san andreas fault run,southern California,California,0.6666666666666666,0.3431386947631836,55,49,156
897,who does phoebe from charmed end up with,Coop,Cole,0.0,0.36255979537963867,56,10,159
898,why is it called air on a g string,"transposed down so that it can be played entirely on a violin's lowest string, i.e., the G string","The piece was originally composed for violin and harpsichord, which required tuning the violin's G string down to an F, creating a lighter, airy sound. ",0.2162162162162162,0.6174230575561523,85,133,153
899,how many countries are still in the british commonwealth,53,54,0.0,0.32121801376342773,55,9,156
900,what is an example of a radical in chemistry,hydroxyl radical (HO•),Free radical,0.4,0.3579132556915283,55,19,153
901,who was portrayed as the anderson brothers cousin,Ric Flair,Tommy Lee Jones,0.0,0.38352060317993164,57,14,153
902,the stimulus for the formation of a platelet plug or a blood clot is,endothelial injury,injury to blood vessel wall,0.28571428571428575,0.4227442741394043,65,34,171
903,who became the first pope of the roman catholic church,St Peter,St. Peter,1.0,0.3292407989501953,57,13,156
904,who is the song we belong together about,a woman's desperation for her former lover to return,"Mariah Carey's ex-husband, Tommy Mottola",0.0,0.4227004051208496,64,50,150
905,dividing up africa among european countries was the goal of the,Berlin Conference of 1884,Scramble for Africa,0.0,0.357196569442749,61,21,162
906,what player in the nfl has the most rings,Bill Belichick,Tom Brady,0.0,0.33098793029785156,55,12,153
907,when will the 2018 nba all stars be announced,"January 18, 2018","January 18, 2018",1.0,0.38167381286621094,63,28,162
908,where is the northern highland rim in tennessee,encountered a few miles north of Nashville and extends to the Kentucky border,Tennessee,0.0,0.30127787590026855,56,29,156
909,which english comedian became the first moomba king in 1967,Robert Morley,Barry Humphries,0.0,0.37396240234375,61,15,165
910,who sings bring me back to life with evanescence,Paul McCoy of the band 12 Stones,"Paul McCoy, lead singer of the band 12 Stones",0.8571428571428571,0.4978187084197998,67,12,162
911,when is celebrity big brother coming to cbs,"February 7, 2018",TBA,0.0,0.33138012886047363,55,14,153
912,when is dragon ball super 130 episode coming out,"March 18, 2018","March 18, 2018",1.0,0.36148762702941895,61,28,156
913,zones of upwelling near the shores of land masses have high primary production because such zones,"are rich in nutrients, including nitrate, phosphate and silicic acid",have nutrient-rich waters.,0.0,0.3891725540161133,67,30,180
914,when do birth of the dragon come out,"August 25, 2017",2016,0.0,0.2538149356842041,54,12,150
915,what poem is engraved on the statue of liberty,"""The New Colossus",The New Colossus by Emma Lazarus,0.5714285714285715,0.4284977912902832,62,41,153
916,what is the fifth letter of the greek alphabet,epsilon,epsilon,1.0,0.2459559440612793,55,9,156
917,who did greece beat to win euro 2004,Portugal,Portugal,1.0,0.3510923385620117,57,12,159
918,what speed does the space shuttle re-enter earth,100 km,"17,500 miles per hour",0.0,0.3605837821960449,59,20,153
919,who does the voice of diane on family guy,Lori Alan,Alex Borstein,0.0,0.3374919891357422,57,15,156
920,who is the second robot in i am frankie,Andrew,EGGY,0.0,0.38137078285217285,57,14,156
921,where is the final of u17 world cup,India,Peru,0.0,0.30031442642211914,55,12,153
922,when did the lion king movie come out,1994,1994,1.0,0.3204314708709717,54,12,150
923,what kind of milk is gouda cheese made from,cow's milk,Cow's milk,1.0,0.3526027202606201,58,15,159
924,who plays lord elrond in lord of the rings,Hugo Wallace Weaving,Hugo Weaving,0.8,0.32402610778808594,59,18,159
925,who won season 5 of america's got talent,Michael Grimm,Michael Grimm,1.0,0.35503053665161133,56,12,156
926,the current chief of naval staff in nigeria,Ibok Ekwe Ibas,Vice Admiral Awwal Zubairu Gambo,0.0,0.45800113677978516,63,39,150
927,who won the womens battle royal wrestlemania 34,Naomi,Naomi,1.0,0.3479154109954834,57,12,159
928,the news print paper is obtained from which state in india,Madhya Pradesh,Maharashtra,0.0,0.3079667091369629,58,21,159
929,who plays henry on once upon a time season 7,Andrew J. West,Andrew J. West,1.0,0.3664674758911133,60,18,162
930,when did english merchants form the east india company,31 December 1600,1600,0.5,0.34310030937194824,55,12,153
931,who is the football coach at georgia southern,Chad Lunsford,No idea,0.0,0.32644104957580566,55,13,153
932,when did medicare begin in the united states,1966,1965,0.0,0.28190183639526367,55,12,153
933,where does a baker's cyst come from,knee arthritis,Fluid build-up behind the knee,0.3333333333333333,0.309755802154541,58,18,150
934,who has the most triple-doubles ever in the nba,Oscar Robertson,Russell Westbrook,0.0,0.29261136054992676,59,15,162
935,who died from the movie fast and furious,Paul Walker,Paul Walker,1.0,0.2720224857330322,54,12,150
936,where is the big 12 baseball tournament held,"at Chickasaw Bricktown Ballpark in Oklahoma City, Oklahoma","Oklahoma City, Oklahoma",0.5454545454545454,0.37356996536254883,59,18,153
937,who is the chairman of the lok sabha,the Vice President of India,Om Birla,0.0,0.36153125762939453,57,18,153
938,where did mark get his information to write his gospel,"a variety of pre-existing sources, such as conflict stories (Mark 2:1–3:6), apocalyptic discourse (4:1–35), and collections of sayings",From Peter and other eyewitnesses.,0.0909090909090909,0.3759744167327881,61,57,156
939,who played the beast in the movie shot caller,Holt McCallany,Holt McCallany,1.0,0.3395371437072754,58,21,153
940,who plays the frog on gnomeo and juliet,Ashley Jensen,Ashley Jensen,1.0,0.29821324348449707,57,15,156
941,who was the pale rider supposed to be,Death,The Pale Rider is often understood as representing Death in various cultures and beliefs.,0.14285714285714288,0.4175252914428711,67,9,150
942,guy who played opie on sons of anarchy,Ryan Douglas Hurst,Ryan Hurst,0.8,0.27909183502197266,58,15,159
943,who does the green arrow marry in the comics,Black Canary,Black Canary,1.0,0.33960509300231934,55,12,153
944,who did the peoples party nominate for president in 1892,James B. Weaver,James Weaver,0.8,0.3367288112640381,58,18,162
945,who took the israelites to the promised land,Joshua,Moses,0.0,0.3347361087799072,56,12,156
946,what is the meaning of sap erp system,enterprise resource planning software,Enterprise Resource Planning software developed by SAP SE,0.6666666666666666,0.32275891304016113,61,31,153
947,when did ha long bay become a world heritage site,1994,1994,1.0,0.2967185974121094,56,12,156
948,who sang the original version of red red wine,Neil Diamond,Neil Diamond,1.0,0.44382762908935547,55,12,153
949,who appoints the governor and deputy governors of rbi,The Government of India,President of India,0.6666666666666666,0.3421144485473633,58,15,159
950,who voices the bears in we bare bears,Eric Edelstein,"Eric Edelstein, Bobby Moynihan, and Demetri Martin",0.4444444444444445,0.4243345260620117,66,43,150
951,who was amy dowden partner on strictly 2017,comedian Brian Conley,Brian Conley,0.8,0.3440215587615967,58,15,159
952,who played the bird woman in mary poppins,Jane Darwell,Karen Dotrice,0.0,0.3512892723083496,56,15,153
953,where did the phrase when pigs fly come from,Scottish proverb,Origins uncertain,0.0,0.303272008895874,56,27,153
954,where is the setting for leave it to beaver,United States,Mayfield,0.0,0.4840397834777832,72,34,156
955,where did clap and a half come from,Patrick reclaimed from his seventh grade Social Studies teacher,YouTube,0.0,0.31185436248779297,53,36,150
956,scientist who lost life in their own discovery,Marie Curie,Marie Curie,1.0,0.33606457710266113,57,18,153
957,who wrote the song i will follow him,Norman Gimbel,Franck Pourcel,0.0,0.3979918956756592,56,32,150
958,snow white and the huntsman movie heroine name,Kristen Stewart,Snow White,0.0,0.2644615173339844,55,12,153
959,how many teams from asia will qualify for world cup 2018,five,5,0.0,0.3341028690338135,58,9,165
960,who would take over if the president dies,Vice President,Vice President,1.0,0.36744022369384766,55,15,150
961,who does the voice of dory in finding dory,Ellen DeGeneres,Ellen DeGeneres,1.0,0.38982343673706055,60,21,159
962,when do we vote for a new governor in california,"November 6, 2018",November 2022,0.4,0.40010595321655273,58,26,156
963,when does season 5 of the blacklist come out,"November 15, 2017",TBA,0.0,0.32536888122558594,56,35,156
964,who discovered that animals were made of cells,Henri Dutrochet,Theodor Schwann,0.0,0.27553391456604004,56,18,150
965,who plays sherman in mr peabody and sherman,Max Charles,Ty Burrell,0.0,0.342815637588501,60,18,162
966,who plays oz in oz the great and powerful,James Franco,James Franco,1.0,0.29193639755249023,55,12,153
967,when was the last superbowl the cowboys won,1995,1996,0.0,0.346630334854126,56,12,156
968,what do you mean by analysis and design,"Systems analysis, a method of studying a system by examining its component parts and their interactions","Analysis and design are steps in the software development process where the problem is understood, requirements are gathered, and a solution is planned and created.",0.1111111111111111,0.7349216938018799,80,48,150
969,where was ross and emily's wedding filmed,"on locations in London, and in front of a live studio audience at The Fountain Studios",London,0.13333333333333333,0.3681962490081787,55,11,156
970,who has the executive power in south carolina,the governor,Governor,1.0,0.3316826820373535,55,12,153
971,when did the first pacific rim come out,2013,2013,1.0,0.35447263717651367,55,12,153
972,when is the start of the 2018 nba season,"October 16, 2018","October 16, 2018",1.0,0.34537434577941895,63,27,162
973,who sings i dreamed a dream in les miserables,the character Fantine,Anne Hathaway,0.0,0.27529001235961914,57,15,156
974,when did the last harry potter movie come out in theaters,2011,2011,1.0,0.2867107391357422,59,12,165
975,when did old 10p go out of circulation,January 2013,1984,0.0,0.30658650398254395,56,12,156
976,where is the origin of the frontalis muscle,Galea aponeurotica,The origin of the frontalis muscle is on the galea aponeurotica.,0.4,0.46154308319091797,69,36,153
