,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
737,what is the significance of the nodes of ranvier,"uninsulated and highly enriched in ion channels, allowing them to participate in the exchange of ions required to regenerate the action potential",Speeding up nerve impulse transmission,0.0,0.6975672245025635,90,21,53
738,how many terms can a governor serve in oklahoma,two consecutive terms,2,0.0,0.36920690536499023,56,3,53
739,where did jason voorhees get the hockey mask,from a victim,Friday the 13th Part 3,0.0,0.4098472595214844,64,38,54
740,who is the first miss world in india,Reita Faria Powell,Reita Faria,0.8,0.3770272731781006,57,6,51
741,where was the first ice hockey game played,"at the Victoria Skating Rink in Montreal, Quebec, Canada",Canada,0.2222222222222222,0.3234424591064453,54,3,51
742,what channel is the love station on sirius,channel 70,Channel 70,1.0,0.36362552642822266,57,5,52
743,who does liam neeson play in star wars 1,Qui-Gon Jinn,Qui-Gon Jinn,1.0,0.3976399898529053,62,7,55
744,when did the us leave japan after wwii,"April 28, 1952",1952,0.5,0.35420799255371094,56,4,52
745,what is the name for the smell of rain,Petrichor,Petrichor,1.0,0.4604473114013672,57,5,52
746,who invented the greater than and less than sign,Thomas Harriot,Leonhard Euler,0.0,0.3563058376312256,57,47,52
747,who has scored the most goals for arsenal,Thierry Henry,Thierry Henry,1.0,0.3313302993774414,57,6,51
748,where did the name fruit of the loom come from,"Fruit of the Loom – an expression referring to clothes, paralleling the phrase ""fruit of the womb"" meaning ""children"", which can be traced back to use in the Bible (Psalm 127:3)",Company founder saw a painting of fruits in loom,0.1764705882352941,0.4356389045715332,66,12,54
749,what was the deadliest tornado in the united states,the Tri-State Tornado,"Tri-State Tornado, 1925",0.8,0.4070005416870117,62,6,52
750,who founded the first french colony in north america,Jacques Cartier,Samuel de Champlain,0.0,0.3507840633392334,59,6,52
751,what are the types of alternative dispute resolution,negotiation,"mediation, arbitration, negotiation, conciliation",0.4,0.4051814079284668,62,28,51
752,who was the first draft pick in the 2018 nba,Deandre Ayton,Deandre Ayton,1.0,0.38180065155029297,62,6,56
753,what is a box spring called in the uk,divan,Divan base,0.6666666666666666,0.28693270683288574,57,5,52
754,where does publishers clearing house get their funding,merchandise,"Sales of magazine subscriptions and merchandise, advertising revenue, and investment income.",0.16666666666666669,0.5513930320739746,67,4,51
755,who plays louie in stuck in the middle,Nicolas Bechtel,Isaac Ryan Brown,0.0,0.2833878993988037,58,6,52
756,which structure in the urinary system carries urine to the bladder,ureters,Ureter,0.0,0.29437875747680664,59,5,54
757,when was the spca established in south africa,1872,1872,1.0,0.32431602478027344,56,4,52
758,when did northern ireland become its own country,1921,1921,1.0,0.32956385612487793,56,4,52
759,how many times has itay won the world cup,four,4,0.0,0.3178536891937256,56,3,53
760,who plays babita in taarak mehta ka ooltah chashmah,Munmun Dutta,Moonmoon Dutta,0.5,0.3633852005004883,65,7,59
761,who is the minister of local government and housing,The Rt Hon. James Brokenshire,Unknown,0.0,0.3409397602081299,55,4,52
762,where did cypress hill get their name from,after a street in South Gate,"Cypress Avenue in South Gate, California",0.5454545454545454,0.38457298278808594,62,16,52
763,who plays brittany on young and the restless,Vanessa Lee Evigan,Lauren Woodland,0.0,0.3359694480895996,59,6,53
764,tremors a cold day in hell filming location,in the Cape Town area,South Africa,0.0,0.33724498748779297,57,4,53
765,who wanted to create a railroad from cape town to cairo,Cecil Rhodes,Cecil Rhodes,1.0,0.28325557708740234,60,6,54
766,when did half pennies stop being legal tender,December 1984,1984,0.6666666666666666,0.3447880744934082,56,4,52
767,when was the first weather satellite launched into space,"February 17, 1959",1960,0.0,0.4052879810333252,56,4,52
768,what is the most popular music in cuba,Son,Salsa,0.0,0.32886242866516113,56,4,52
769,how long is the ferry from bainbridge to seattle,8.6 miles,35 minutes,0.0,0.3322014808654785,59,4,55
770,achievement of a cricketer out first ball for zero in both innings,a king pair,Pair golden duck,0.4,0.5851240158081055,62,6,57
771,psych episode where shawn and juliet start dating,"""In Plain Fright"" (5.11)","Season 5, Episode 9: ""One, Maybe Two, Ways Out""",0.0,0.4565291404724121,71,18,53
772,the galápagos islands are part of what country quizlet,the Republic of Ecuador,Ecuador,0.5,0.3351175785064697,60,4,56
773,when did dancing with the stars start this season,"September 24, 2018",September 20,0.4,0.32445478439331055,57,9,52
774,who was the basketball player that died on the court,"Eric ""Hank"" Gathers",Hank Gathers,0.8,0.36461782455444336,59,6,53
775,when was the first satellite put in space,"October 4, 1957",1957,0.5,0.35123181343078613,55,4,51
776,how long is an inmate on death row,an average of 178 months (roughly 15 years) between sentencing and execution,Varies by jurisdiction,0.0,0.47931361198425293,57,13,51
777,who played mini-me in the austin power movies,Verne Jay Troyer,Verne Troyer,0.8,0.35755348205566406,59,6,53
778,the pollution of love canal in new york was caused by ____,massive dumping of toxic waste,industrial waste dumping,0.5,0.35792970657348633,61,5,55
779,who is responsible for founding the american financial system,the Bank of the United States,Alexander Hamilton,0.0,0.35112643241882324,56,4,52
780,who built the san diego de alcala mission,Spanish friar Junípero Serra,Spanish Franciscans,0.3333333333333333,0.587040901184082,59,8,53
781,who won the fifa under 17 world cup 2017,England,England,1.0,0.28928613662719727,59,3,56
782,what is the hottest temperature ever recorded in utah,117 °F / 47 °C,122°F,0.0,0.30278539657592773,57,4,53
783,who sings the 4 song on sesame street,Feist,Elmo,0.0,0.4345722198486328,56,4,52
784,who is the highest goal scorer for real madrid,Cristiano Ronaldo,Cristiano Ronaldo,1.0,0.33536267280578613,58,6,52
785,what's the name of the little rascals dog,Pete the Pup,Petey,0.0,0.2877652645111084,58,4,54
786,when did nigeria launched its first satellite nigeriasat-1,27 September 2003,2003,0.5,0.33627772331237793,60,4,56
787,when did the medieval times start and finish,5th to the 15th century,5th to 15th century,1.0,0.2941858768463135,60,9,51
788,where are the withers located on a horse,the ridge between the shoulder blades,Shoulders,0.0,0.3738701343536377,56,4,52
789,when were camels introduced into the middle east,not earlier than the last third of the 10th century [BC] and most probably during this time.,Late 2nd millennium BC,0.10526315789473685,0.3744831085205078,60,5,52
790,what are the hardware parts of the computer,"the physical parts or components of a computer, such as the central processing unit, monitor, keyboard, computer data storage, graphic card, sound card, speakers and motherboard","CPU, RAM, GPU, motherboard, hard drive, power supply, cooling system, optical drive",0.057142857142857134,0.5147087574005127,72,20,51
791,when did lean wit it rock wit it come out,"January 17, 2006",2006,0.5,0.3269805908203125,57,4,53
792,brightest star in the constellation lyra dan word,Vega,Vega,1.0,0.29930758476257324,57,4,53
793,who did auburn lose to in football this year,Oklahoma,Georgia,0.0,0.3114180564880371,57,3,54
794,who has the longest win streak in mma,Anderson Silva,Khabib Nurmagomedov,0.0,0.41266465187072754,61,4,52
795,mercedes benz a class front or rear wheel drive,front wheel drive,Front wheel drive,1.0,0.3844485282897949,58,5,53
796,who are the candidates running for governor of maine,Shawn Moody,"Candidates for governor of Maine in 2022 include Janet Mills, and Paul LePage.",0.0,0.5365512371063232,73,25,53
797,who sings i can't fight this feeling,REO Speedwagon,REO Speedwagon,1.0,0.4512631893157959,57,6,51
798,what's the highest elevation in new mexico,Wheeler Peak,Wheeler Peak,1.0,0.59421706199646,70,6,51
799,when did the vikings first reach the shores of britain,793,793 AD,0.6666666666666666,0.2832345962524414,60,4,56
800,what was the purpose of the works progress administration,employing millions of people (mostly unskilled men) to carry out public works projects,JOBS,0.0,0.32546210289001465,56,13,52
801,what is made up of charged particles that continually escape from the corona,solar wind,Solar wind,1.0,0.3623332977294922,61,4,57
802,who is the winner of supper dancer 2018,Bishal Sharma,Rupsa Batabyal,0.0,0.374530553817749,61,8,53
803,advantages of drying as a method of food preservation,"inhibits the growth of bacteria, yeasts, and mold","Retains nutrients, inhibits bacterial growth, prolongs shelf life",0.26666666666666666,0.4543111324310303,68,14,53
804,what uses the energy found within a proton gradient to drive the synthesis of atp,oxidative phosphorylation or photophosphorylation,ATP synthase,0.0,0.3685576915740967,65,6,59
805,who are the characters in green eggs and ham,Sam-I-am,"Sam-I-Am, the main character, and an unnamed character who refuses to eat green eggs and ham.",0.13333333333333333,0.5952074527740479,75,15,52
806,which waterway connects the mediterranean sea with red sea,Suez Canal,Suez Canal,1.0,0.36809420585632324,60,5,55
807,when did typhoon haiyan hit the philippines 2013,At 2040 UTC on November 7,November 2013,0.25,0.29496192932128906,61,9,55
808,who are the current justices of the u.s. supreme court,John Roberts,9,0.0,0.359494686126709,58,40,55
809,how many seasons is there in the originals,5,5,1.0,0.36595964431762695,54,3,51
810,in the first century c.e. much of europe north africa and the middle east were under the rule of the,Roman Empire,Roman Empire,1.0,0.33350229263305664,69,4,65
811,when did the allies break out of normandy,25–31 July 1944,June 1944,0.4,0.368194580078125,58,6,52
812,when did pubg mobile come out in china,"February 9, 2018",2018,0.5,0.2496340274810791,56,4,52
813,is leeds in the north west or north east,north-northwest of London,North East,0.0,0.29810380935668945,57,4,53
814,when does frank become president in house of cards,Chapter 26,"Season 2, Episode 1",0.0,0.44336390495300293,61,9,52
815,what is the name of current indian president,Ram Nath Kovind,Ram Nath Kovind,1.0,0.3446669578552246,57,6,51
816,where is late night with stephen colbert filmed,Ed Sullivan Theater in New York City,"New York City, New York",0.5,0.3736989498138428,61,9,53
817,who plays han solo in the new star wars movie,Alden Ehrenreich,Alden Ehrenreich,1.0,0.35448455810546875,61,8,53
818,acids are ionic compounds that relate to which element,water,hydrogen,0.0,0.29497194290161133,58,4,54
819,when was the first gun law passed in the us,in 1813,1791,0.0,0.32782936096191406,57,4,53
820,when does call of duty blackops 4 come out,"October 12, 2018","October 12, 2018",1.0,0.38751888275146484,63,9,54
821,who is the author of al capone does my shirts,Gennifer Choldenko,Gennifer Choldenko,1.0,0.28571224212646484,61,7,54
822,what is the correct order of the chronicles of narnia movies,"The Lion, the Witch and the Wardrobe","The Lion, the Witch and the Wardrobe, Prince Caspian, The Voyage of the Dawn Treader, The Silver Chair",0.5,0.5728325843811035,85,28,57
823,what do you call a pyramid with a triangular base,a tetrahedron,Triangular pyramid,0.0,0.4752073287963867,58,7,53
824,who was the shrew in taming ofthe shrew,Katherina,Katherine,0.0,0.2883296012878418,59,5,55
825,when is opening day for the nba 2017,"October 17, 2017","October 17, 2017",1.0,0.47193026542663574,63,9,54
826,who won men's college basketball last year,North Carolina,Baylor,0.0,0.3198859691619873,55,4,51
827,where does the show the office take place,"Scranton, Pennsylvania","Scranton, Pennsylvania",1.0,0.41974830627441406,57,6,51
828,who is the current president commission of ecowas,Marcel Alain de Souza,Jean-Claude Kassi Brou,0.0,0.4250655174255371,63,21,53
829,when did the united states leave the philippines,"July 4, 1946",1946,0.5,0.3362283706665039,55,4,51
830,who had cameo roles in mamma mia here we go again,Björn Ulvaeus,Cher and Benny Andersson,0.0,0.4035933017730713,62,4,54
831,when was the last time someone lived in biltmore house,1956,Never,0.0,0.33863401412963867,58,5,55
832,when did the first tim hortons open in the usa,1981,1985,0.0,0.3457663059234619,59,4,55
833,what season did george die on grey's anatomy,fifth season,Season 5,0.5,0.2959287166595459,58,5,53
834,who views crime as a desire for success when the legitimate means to achieve it are limited,Robert K. Merton,Strain theory,0.0,0.362201452255249,65,5,60
835,who said sun is the center of the solar system,Aristarchus of Samos,Galileo Galilei,0.0,0.36217331886291504,60,7,53
836,what are the fox and the hounds names,red fox named Tod,Todd and Copper,0.0,0.35741567611694336,57,5,52
837,what is the weather like in the eye of a hurricane,mostly calm,Calm,0.6666666666666666,0.35424327850341797,58,6,54
838,when does new season of blind spot start,"October 27, 2017",Unknown,0.0,0.29807519912719727,54,6,51
839,who appointed the current members of the supreme court,Donald Trump,President,0.0,0.2958512306213379,55,8,52
840,when does the diary of a wimpy kid the getaway come out,"November 7, 2017","November 7, 2017",1.0,0.40532636642456055,66,9,57
841,who has a grammy oscar tony and emmy,Richard Rodgers,Whoopi Goldberg,0.0,0.43587160110473633,60,4,55
842,when does pam come back to the office,"in ""Jury Duty""",Not specified.,0.0,0.3540456295013428,56,9,51
843,who plays mabel's voice on gravity falls,Kristen Joy Schaal,Kristen Schaal,0.8,0.3132307529449463,58,6,52
844,why there are 29 days in february in a leap year,"because a complete revolution around the Sun takes approximately 6 hours longer than 365 days (8,760 hours)",Extra day added every four years,0.0,0.47820568084716797,64,17,56
845,who was defeated in the battle of yorktown,British Army,Cornwallis,0.0,0.3515632152557373,57,8,52
846,when did countrywide merge with bank of america,2008,2008,1.0,0.34732604026794434,56,4,52
847,what is meant by the phrase survival of the fittest,Survival of the form that will leave the most copies of itself in successive generations,Natural selection where organisms best adapted to their environment tend to survive and produce more offspring,0.0,0.47254085540771484,72,12,54
848,hawaii is in the center of the ring of fire and is caused by,plate tectonics,volcanic activity,0.0,0.4796454906463623,64,6,58
849,when was the last time england went to a world cup final,1966,1966,1.0,0.6437551975250244,60,4,56
850,who won season 9 of americas got talent,magician Mat Franco,Mat Franco,0.8,0.31887316703796387,57,6,53
851,where is ferris bueller's day off filmed,Chicago,"Chicago, Illinois",0.6666666666666666,0.3771636486053467,58,5,53
852,who banned all public meetings and procession in amritsar,Colonel Reginald Dyer,General Dyer,0.4,0.39403796195983887,59,5,54
853,what do candles symbolize in the catholic church,"the ""prayers the worshipper is offering for him or herself, or for other people.",Lighting the way to Christ,0.0,0.3891642093658447,60,5,52
854,what is the dog called in midsomer murders,Sykes,Sykes,1.0,0.32349371910095215,57,4,53
855,who does karen gillian play in the avengers,Nebula,Nebula,1.0,0.34485340118408203,59,5,54
856,who did the cavs trade for kyle korver,Mike Dunleavy,Mike Dunleavy Jr. and a future first-round pick,0.4444444444444445,0.6031982898712158,68,11,54
857,first african-american female actress who won the emmy awards,Gail Fisher,Gail Fisher,1.0,0.30134129524230957,60,7,55
858,who plays dwight's brother on the office,Thomas Middleditch,Thomas Middleditch,1.0,0.36327242851257324,58,6,52
859,which is the longest running train in india,"One of the Vivek Express trains, the one from Dibrugarh to Kanyakumari",Vivek Express,0.33333333333333337,0.37877893447875977,57,7,51
860,when did the new york mets became a team,1962,1962,1.0,0.3653903007507324,57,4,53
861,where does us route 42 start and end,"Louisville, Kentucky to Cleveland, Ohio","Cleveland, Ohio to Louisville, Kentucky",1.0,0.4006009101867676,62,11,52
862,when does the second half of fuller house air,"December 9, 2016",UNKNOWN,0.0,0.29959821701049805,55,4,52
863,what is the name of the vaccine for tuberculosis,bacilli Calmette-Guérin (BCG),BCG,0.5,0.3204512596130371,56,4,52
864,where is lake george located in new. york,in Warren County,"Adirondack Mountains, New York",0.0,0.42754316329956055,63,4,53
865,the structure found in the cell that contains strands of dna is called a(n),chromosomes,nucleus,0.0,0.400665283203125,64,5,59
866,who are the surviving members of the beatles,McCartney,"Paul McCartney, Ringo Starr",0.4,0.4012267589569092,60,8,52
867,where was war on the planet of the apes filmed,Lower Mainland in Vancouver,Canada,0.0,0.26354551315307617,57,6,54
868,who gave the name cape of good hope,John II of Portugal,Bartolomeu Dias,0.0,0.3511495590209961,59,8,51
869,what is the youngest state in the usa,Hawaii,Hawaii,1.0,0.4559473991394043,55,4,51
870,why did european countries want empires in the 19th century,"trade, driven by the new ideas and the capitalism that grew out of the European Renaissance","resources, power, wealth",0.0,0.38918066024780273,63,7,56
871,where did the thompson twins get their name from,the two bumbling detectives Thomson and Thompson in Hergé's comic strip The Adventures of Tintin,Characters in the Tin Tin comics,0.1111111111111111,0.46875977516174316,61,8,53
872,who sings don't stand so close to me,The Police,The Police,1.0,0.2648735046386719,56,4,52
873,who plays adam's mom on man with a plan,Swoosie Kurtz,Stacy Keach,0.0,0.37701964378356934,59,6,53
874,who owns mgm resorts international in las vegas,Tracinda Corporation,MGM Resorts International,0.0,0.4679710865020752,64,6,52
875,what does thou shalt not bear false witness against thy neighbour mean,perjury,Do not lie about your neighbor.,0.0,0.43921995162963867,64,8,55
876,who won fifa world cup 2018 final match,France,France,1.0,0.2602114677429199,57,3,54
877,when did delegates begin to sign the completed document,"September 17, 1787","August 2, 1776",0.0,0.4212963581085205,61,9,52
878,within the townships created by the land ordinance of 1785 one section was set aside for,the maintenance of public schools,education,0.0,0.39036107063293457,65,3,62
879,when was the last time browns had a winning record,1994,2020,0.0,0.35405802726745605,58,4,54
880,when does the latest riverdale episode come out,"May 16, 2018",Check local listings,0.0,0.3503735065460205,57,9,52
881,who is morgan freeman in the lego movie,Vitruvius,He voices the character Vitruvius.,0.4,0.4096200466156006,65,7,54
882,when was the eiffel tower finished being built,15 March 1889,1889,0.5,0.31773948669433594,57,4,53
883,who was the first president identified as a democrat,Andrew Jackson,Andrew Jackson,1.0,0.3798079490661621,56,4,52
884,where is promontory point utah on a map,in Box Elder County,UTAH,0.0,0.38688230514526367,58,6,54
885,who came up with the 2nd law of thermodynamics,Sadi Carnot,Sadi Carnot,1.0,0.6358115673065186,61,7,55
886,who played penny in lost in space 2018,Mina Sundwall,Mina Sundwall,1.0,0.3753774166107178,59,6,53
887,when did mike trout come into the league,"July 8, 2011",2011,0.5,0.32871508598327637,55,4,51
888,the central dogma of molecular biology concerns the,flow of genetic information within a biological system,flow of genetic information,0.7272727272727273,0.3191516399383545,58,10,52
889,how many episodes of beyblade burst god are there,48,26,0.0,0.34566617012023926,56,4,53
890,where is the chichen itza located in mexico,"Tinúm Municipality, Yucatán State, Mexico",Yucatan,0.0,0.3568994998931885,58,5,53
891,where did the invasion of normandy take place,6 June 1944,"Normandy, France",0.0,1.388443946838379,58,3,52
892,the hobbit desolation of smaug bard's son,John Bell,Bard's son is named Bain.,0.0,0.43105626106262207,64,22,54
893,what law describes how a planet orbits the sun,laws of planetary motion,Kepler's Laws,0.3333333333333333,0.36813879013061523,58,6,52
894,other than water what is the most important ingredient of brown stock,bones,Bones,1.0,0.34144091606140137,59,4,55
895,who played buck rogers in the 25th century,Gil Gerard,Gil Gerard,1.0,0.3295760154724121,58,4,54
896,where is the ryder cup golf tournament being played,"on the Albatros Course of Le Golf National in Saint-Quentin-en-Yvelines, a suburb southwest of Paris","Whistling Straits Golf Course, Wisconsin",0.2222222222222222,0.4220428466796875,64,3,53
897,how far south does the san andreas fault run,southern California,Mexico,0.0,0.32303404808044434,56,4,53
898,who does phoebe from charmed end up with,Coop,Coop,1.0,0.27471446990966797,58,4,54
899,why is it called air on a g string,"transposed down so that it can be played entirely on a violin's lowest string, i.e., the G string",Historical reference to a style of playing on the string of a violin.,0.15384615384615385,0.42590808868408203,69,32,52
900,how many countries are still in the british commonwealth,53,54,0.0,0.3114593029022217,56,3,53
901,what is an example of a radical in chemistry,hydroxyl radical (HO•),Hydroxyl radical,0.8,0.44576025009155273,59,7,52
902,who was portrayed as the anderson brothers cousin,Ric Flair,Blind Joe Death,0.0,0.3186228275299072,58,4,52
903,the stimulus for the formation of a platelet plug or a blood clot is,endothelial injury,injury to blood vessels,0.3333333333333333,0.36971378326416016,65,4,58
904,who became the first pope of the roman catholic church,St Peter,St. Peter,1.0,0.4705071449279785,58,4,53
905,who is the song we belong together about,a woman's desperation for her former lover to return,"Mariah Carey's song ""We Belong Together"" is about longing for a lost love.",0.1,0.5831284523010254,72,16,51
906,dividing up africa among european countries was the goal of the,Berlin Conference of 1884,Scramble for Africa,0.0,0.3692200183868408,62,4,55
907,what player in the nfl has the most rings,Bill Belichick,Tom Brady,0.0,0.3263404369354248,56,4,52
908,when will the 2018 nba all stars be announced,"January 18, 2018","January 18, 2018",1.0,0.3415400981903076,64,9,55
909,where is the northern highland rim in tennessee,encountered a few miles north of Nashville and extends to the Kentucky border,Tennessee,0.0,0.34616780281066895,57,4,53
910,which english comedian became the first moomba king in 1967,Robert Morley,Dave Allen,0.0,0.3689112663269043,60,5,56
911,who sings bring me back to life with evanescence,Paul McCoy of the band 12 Stones,Paul McCoy,0.5,0.3103325366973877,59,4,55
912,when is celebrity big brother coming to cbs,"February 7, 2018",No official announcement has been made about a new season of Celebrity Big Brother on CBS yet.,0.0,0.48760175704956055,72,5,52
913,when is dragon ball super 130 episode coming out,"March 18, 2018","March 18, 2018",1.0,0.42177653312683105,62,3,53
914,zones of upwelling near the shores of land masses have high primary production because such zones,"are rich in nutrients, including nitrate, phosphate and silicic acid",have nutrient-rich waters.,0.0,0.4575321674346924,68,8,61
915,when do birth of the dragon come out,"August 25, 2017",2017,0.5,0.31346845626831055,55,4,51
916,what poem is engraved on the statue of liberty,"""The New Colossus",The New Colossus,1.0,0.39484691619873047,59,11,52
917,what is the fifth letter of the greek alphabet,epsilon,E,0.0,0.32760143280029297,56,3,53
918,who did greece beat to win euro 2004,Portugal,Portugal,1.0,0.29998302459716797,58,4,54
919,what speed does the space shuttle re-enter earth,100 km,"17,500 miles per hour",0.0,0.3875594139099121,60,8,52
920,who does the voice of diane on family guy,Lori Alan,Alex Borstein,0.0,0.3695051670074463,58,5,53
921,who is the second robot in i am frankie,Andrew,DAYTON,0.0,0.3539590835571289,57,4,53
922,where is the final of u17 world cup,India,Peru,0.0,0.3846614360809326,56,4,52
923,when did the lion king movie come out,1994,1994,1.0,0.2731335163116455,55,4,51
924,what kind of milk is gouda cheese made from,cow's milk,Cow's milk,1.0,0.34462475776672363,59,5,54
925,who plays lord elrond in lord of the rings,Hugo Wallace Weaving,Hugo Weaving,0.8,0.48684096336364746,60,6,54
926,who won season 5 of america's got talent,Michael Grimm,Michael Grimm,1.0,0.3465614318847656,57,4,53
927,the current chief of naval staff in nigeria,Ibok Ekwe Ibas,Vice Admiral Awwal Zubairu Gambo,0.0,0.36969470977783203,64,13,51
928,who won the womens battle royal wrestlemania 34,Naomi,Naomi,1.0,0.4769425392150879,58,4,54
929,the news print paper is obtained from which state in india,Madhya Pradesh,Assam,0.0,0.31391143798828125,58,5,54
930,who plays henry on once upon a time season 7,Andrew J. West,Andrew J. West,1.0,0.42555880546569824,61,6,55
931,when did english merchants form the east india company,31 December 1600,1600,0.5,0.29985547065734863,56,4,52
932,who is the football coach at georgia southern,Chad Lunsford,Noel Scarlett,0.0,0.35261082649230957,57,6,52
933,when did medicare begin in the united states,1966,1965,0.0,0.5065248012542725,56,4,52
934,where does a baker's cyst come from,knee arthritis,joint conditions,0.0,0.3890540599822998,55,5,51
935,who has the most triple-doubles ever in the nba,Oscar Robertson,Russell Westbrook,0.0,0.3734772205352783,60,5,55
936,who died from the movie fast and furious,Paul Walker,Han died in the Fast and Furious movie franchise.,0.0,0.45375943183898926,63,4,51
937,where is the big 12 baseball tournament held,"at Chickasaw Bricktown Ballpark in Oklahoma City, Oklahoma",Oklahoma City,0.4,0.39649200439453125,58,6,52
938,who is the chairman of the lok sabha,the Vice President of India,Om Birla,0.0,0.36274147033691406,58,6,52
939,where did mark get his information to write his gospel,"a variety of pre-existing sources, such as conflict stories (Mark 2:1–3:6), apocalyptic discourse (4:1–35), and collections of sayings",Traditionally believed to be derived from Peter's teachings.,0.0,0.5302164554595947,66,9,53
940,who played the beast in the movie shot caller,Holt McCallany,Holt McCallany,1.0,0.4067692756652832,59,11,52
941,who plays the frog on gnomeo and juliet,Ashley Jensen,Ozzy Osbourne,0.0,0.38976597785949707,60,6,53
942,who was the pale rider supposed to be,Death,Death,1.0,0.3305542469024658,54,3,51
943,guy who played opie on sons of anarchy,Ryan Douglas Hurst,Ryan Hurst,0.8,0.3497045040130615,59,5,54
944,who does the green arrow marry in the comics,Black Canary,Black Canary,1.0,0.3304126262664795,56,4,52
945,who did the peoples party nominate for president in 1892,James B. Weaver,James B. Weaver,1.0,0.4199855327606201,61,6,55
946,who took the israelites to the promised land,Joshua,Moses,0.0,0.32630205154418945,57,4,53
947,what is the meaning of sap erp system,enterprise resource planning software,Enterprise Resource Planning system developed by SAP AG,0.5,0.3843841552734375,62,22,52
948,when did ha long bay become a world heritage site,1994,1994,1.0,0.27811574935913086,57,4,53
949,who sang the original version of red red wine,Neil Diamond,Neil Diamond,1.0,0.3253650665283203,56,4,52
950,who appoints the governor and deputy governors of rbi,The Government of India,Government of India,1.0,0.3826940059661865,59,5,54
951,who voices the bears in we bare bears,Eric Edelstein,"Eric Edelstein, Bobby Moynihan, and Demetri Martin",0.4444444444444445,0.506263017654419,67,15,51
952,who was amy dowden partner on strictly 2017,comedian Brian Conley,Brian Conley,0.8,0.34999871253967285,59,5,54
953,who played the bird woman in mary poppins,Jane Darwell,Jane Darwell,1.0,0.3444483280181885,57,5,52
954,where did the phrase when pigs fly come from,Scottish proverb,Unknown origin,0.0,0.36512088775634766,56,5,52
955,where is the setting for leave it to beaver,United States,suburban town of Mayfield,0.0,0.3622267246246338,61,9,53
956,where did clap and a half come from,Patrick reclaimed from his seventh grade Social Studies teacher,"Miranda Sings invented the ""clap and a half"" in her YouTube videos.",0.0,0.5247344970703125,71,4,51
957,scientist who lost life in their own discovery,Marie Curie,Marie Curie,1.0,0.3747241497039795,58,6,52
958,who wrote the song i will follow him,Norman Gimbel,Franck Pourcel,0.0,0.3168025016784668,57,6,51
959,snow white and the huntsman movie heroine name,Kristen Stewart,Snow White,0.0,0.33820438385009766,56,4,52
960,how many teams from asia will qualify for world cup 2018,five,4,0.0,0.276644229888916,59,3,56
961,who would take over if the president dies,Vice President,Vice President,1.0,0.37813568115234375,56,5,51
962,who does the voice of dory in finding dory,Ellen DeGeneres,Ellen DeGeneres,1.0,0.40037059783935547,61,7,54
963,when do we vote for a new governor in california,"November 6, 2018",Every 4 years,0.0,0.35562992095947266,59,6,53
964,when does season 5 of the blacklist come out,"November 15, 2017",2017,0.5,0.3343825340270996,57,19,53
965,who discovered that animals were made of cells,Henri Dutrochet,Theodor Schwann,0.0,0.3369333744049072,57,6,51
966,who plays sherman in mr peabody and sherman,Max Charles,Ty Burrell,0.0,0.32247304916381836,61,6,55
967,who plays oz in oz the great and powerful,James Franco,James Franco,1.0,0.2929551601409912,56,4,52
968,when was the last superbowl the cowboys won,1995,1996,0.0,0.2774507999420166,57,4,53
969,what do you mean by analysis and design,"Systems analysis, a method of studying a system by examining its component parts and their interactions",Study and planning,0.11764705882352941,0.3930983543395996,56,16,51
970,where was ross and emily's wedding filmed,"on locations in London, and in front of a live studio audience at The Fountain Studios","London, England",0.125,0.3399195671081543,58,3,53
971,who has the executive power in south carolina,the governor,Governor,1.0,0.28882288932800293,56,4,52
972,when did the first pacific rim come out,2013,2013,1.0,0.3395116329193115,56,4,52
973,when is the start of the 2018 nba season,"October 16, 2018","October 16, 2018",1.0,0.3968336582183838,64,9,55
974,who sings i dreamed a dream in les miserables,the character Fantine,Anne Hathaway,0.0,0.39781975746154785,58,5,53
975,when did the last harry potter movie come out in theaters,2011,2011,1.0,0.37473106384277344,60,4,56
976,when did old 10p go out of circulation,January 2013,31 August 1992,0.0,0.36786317825317383,60,4,53
977,where is the origin of the frontalis muscle,Galea aponeurotica,Galea aponeurotica,1.0,0.5772602558135986,75,32,52
978,the four essential elements for life are _,Freedom of speech,"carbon, hydrogen, oxygen, nitrogen",0.0,0.43534207344055176,60,9,51
979,when is the last time england got to the semi final,1990,2018,0.0,0.28498220443725586,59,4,55
980,who is the singing voice of jasmine in aladdin,Maria Lea Carmen Imutan Salonga,Lea Salonga,0.5714285714285715,0.3601365089416504,59,6,53
981,when did the mint start making proof sets,1936,1936,1.0,0.34288954734802246,55,4,51
982,when did the affordable healthcare act go into effect,"March 23, 2010","March 23, 2010",1.0,0.3281533718109131,61,9,52
983,the first vice president of india who became the president later,Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan,1.0,0.37261199951171875,66,12,54
984,who played cindy brady in a very brady christmas,Jennifer Runyon,Jennifer Runyon,1.0,0.5896837711334229,60,5,55
985,what episode of american dad is krampus on,the eighth episode of the tenth season,"Season 9, Episode 8",0.4444444444444445,0.3321797847747803,61,16,52
986,when was the last time world cup was held in england,1966,1966,1.0,0.3680436611175537,59,4,55
987,what type of car does dwight schrute drive,1987 Pontiac Trans Am,Pontiac Trans Am,0.8571428571428571,0.36968374252319336,60,4,54
