,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
656,who plays second base for the boston red sox,Dustin Luis Pedroia,The current second baseman for the Boston Red Sox is Christian Arroyo.,0.0,0.44654083251953125,71,24,56
657,when did the transcontinental railroad start being built,"January 8, 1863",1863,0.5,0.4921455383300781,69,18,54
658,who plays the role of julian on instinct,Naveen Andrews,Adam David Thompson,0.0,0.5402126312255859,74,13,54
659,when does dynasty come back for season 2,"October 12, 2018","October 12, 2018",1.0,0.5524635314941406,80,31,54
660,who was prime minister when we joined europe,Edward Heath,Edward Heath,1.0,1.0789499282836914,129,33,53
661,who wrote turn me on by norah jones,John D. Loudermilk,"""Turn Me On"" by Norah Jones was actually written by John D. Loudermilk.",0.375,0.7544412612915039,76,31,55
662,who sings the song tequila makes my clothes fall off,Joe Nichols,Joe Nichols,1.0,0.5274481773376465,78,22,56
663,when is the next dragonball movie coming out,January 2019 (January 2019) (U.S. theatrical),"I'm sorry, I am unable to provide real-time information on upcoming movie release dates. I recommend checking official movie websites or news outlets for the most accurate and up-to-date information on the next Dragonball movie release date.",0.0,0.8283267021179199,99,50,54
664,where did the day of the dead originate from,celebrations in Mexico developed from ancient traditions among its pre-Columbian cultures,"The Day of the Dead originated from ancient Mesoamerican civilizations, particularly the Aztec, Toltec, and Nahua peoples in what is now Mexico. It has been celebrated for over 3,000 years.",0.21052631578947367,0.7923276424407959,97,22,54
665,what country has the most medals in olympic history,United States,United States has the most Olympic medals in history.,0.4,0.844771146774292,100,48,56
666,what do the aliens from toy story say,"You have saved our lives, we are eternally grateful,""",Ooooooooohhhhh,0.0,0.5793085098266602,76,27,53
667,which country has the largest population in europe,Germany,Russia,0.0,0.4656519889831543,68,13,53
668,who directed taylor swift out of the woods,Joseph Kahn,Joseph Kahn,1.0,0.5121726989746094,73,20,54
669,who plays tom buchanan in the great gatsby 2013,Joel Edgerton,Joel Edgerton,1.0,0.6411867141723633,84,25,59
670,when does greys anatomy season 13 come on now tv,"September 22, 2016","I'm sorry, I cannot provide real-time information on TV schedules. I recommend checking the Now TV guide or their website for the most up-to-date information on when Grey's Anatomy season 13 is available.",0.0,0.906510591506958,99,58,57
671,what type of paint are cars painted with,Enamel,automotive paint,0.0,0.6017680168151855,79,14,53
672,phase of the moon during a lunar eclipse,a lunar eclipse can occur only the night of a full moon,full moon,0.3636363636363636,0.5107662677764893,71,19,53
673,what transmission is in a 2003 jeep liberty,manual transmission,The 2003 Jeep Liberty comes with either a 4-speed automatic transmission or a 5-speed manual transmission.,0.2666666666666667,0.49248337745666504,78,46,55
674,what family is rosaline from in romeo and juliet,Capulet,Capulet,1.0,0.44721078872680664,82,24,59
675,when does the next godzilla anime come out,November 2018,No release date announced yet.,0.0,0.9329664707183838,101,43,54
676,how many harry potter rides are at universal,four,2,0.0,1.2367744445800781,134,40,55
677,when did what happens in vegas stays in vegas start,2004,2002,0.0,0.6113076210021973,82,33,55
678,where did the shot heard around the world happen,at the Polo Grounds in New York City,"Old North Bridge, Concord, Massachusetts",0.0,0.7209033966064453,89,26,54
679,where is area code 708 located in the usa,western and southern Cook County and eastern and southern Will County in the state of Illinois,"Area code 708 is located in the state of Illinois, USA.",0.32,0.45539236068725586,69,16,55
680,who sings i'm trying to leave something behind,Sean Rowe,That song is performed by Ben Harper & The Innocent Criminals.,0.0,0.38826632499694824,68,22,54
681,when did sendong enter the philippine area of responsibility,Early on December 15,"December 15, 2011",0.5714285714285715,0.595057487487793,87,29,57
682,who played the godfather in the movie the godfather,Marlon Brando,Marlon Brando,1.0,0.49910664558410645,79,23,56
683,when did the pepsi max open in blackpool,28 May 1994,March 1994,0.4,0.5856184959411621,83,31,55
684,when has the eagles been to the super bowl,1960,3 times,0.0,0.8310909271240234,98,59,55
685,composition of the inner core of the earth,iron–nickel alloy and some light elements,Iron and nickel,0.2222222222222222,1.724565029144287,196,19,53
686,who was nominated first woman for rajya sabha,Rukmini Devi Arundale,Rukmini Devi Arundale,1.0,0.6788332462310791,89,35,55
687,which is the first news paper in malayalam,Rajyasamacharam,Rajya Samacharam,0.0,0.7133758068084717,85,33,55
688,who is the girl in the bon jovi it's my life video,Shiri Appleby,Claudia Mason,0.0,0.49192118644714355,85,45,59
689,an animal that eat both plants and animals,Omnivore,Omnivore,1.0,0.5116033554077148,73,45,53
690,who plays the little girl in christopher robin,Elsa Minell Solak,Bronte Carmichael,0.0,0.5714917182922363,79,24,54
691,taarak mehta ka ooltah chashmah sonu original name,Jheel Mehta as Sonalika Aatmaram Bhide (Sonu),Nidhi Bhanushali,0.0,0.701977014541626,96,37,60
692,who plays gwen stacy in into the spiderverse,Hailee Steinfeld,Hailee Steinfeld,1.0,0.6022207736968994,78,28,56
693,when does kanye come on keeping up with the kardashians,season seven,"Kanye West has appeared in several episodes of ""Keeping Up with the Kardashians"" over the years, but there is no fixed schedule for his appearances. It is best to check the episode guide or the show's social media for specific air dates featuring Kanye.",0.0,0.7907199859619141,110,81,58
694,what does mono no aware mean in japanese,the pathos of things,Awareness of impermanence/transience of things,0.5,1.1541807651519775,123,65,53
695,who sings i always feel like someone is watching me,Rockwell,Rockwell feat. Michael Jackson,0.4,1.515016794204712,161,20,55
696,the blueprint of any database system is the,schema,"Complete design, including tables, relationships, and constraints.",0.0,0.4280052185058594,64,3,53
697,where is the groundhog for groundhog's day located,Punxsutawney in western Pennsylvania,"Punxsutawney, Pennsylvania",0.6666666666666666,0.7283022403717041,84,52,56
698,what does the dc in washington dc stand for,District of Columbia,District of Columbia,1.0,0.5258688926696777,70,15,54
699,what is the medical term for webbed toes,syndactyly,syndactyly,1.0,0.5374715328216553,75,21,54
700,who was president of the united states when katrina hit louisiana,President George W. Bush,George W. Bush,0.8571428571428571,0.4238297939300537,68,29,58
701,voice of peggy on king of the hill,Kathy Ann Najimy,Kathy Najimy,0.8,0.6569712162017822,79,26,54
702,when did the chinese new year start 2018,15 Feb,"February 16, 2018",0.0,0.818253755569458,80,25,55
703,who has the power to create post offices,Congress,United States Congress,0.5,0.7429301738739014,88,18,53
704,when does the new season of major crimes start 2015,"June 8, 2015","June 8, 2015",1.0,0.6343402862548828,82,26,57
705,how many seats do the democrats hold in the senate,46,50,0.0,0.6879119873046875,86,29,56
706,when does once upon a time season 7 episode 11 come on,"March 2, 2018","March 2, 2018",1.0,0.8070039749145508,100,50,59
707,what were the original m and m colors,tan,"BROWN, YELLOW, GREEN, RED, PURPLE",0.0,0.6317138671875,83,87,53
708,who landed the first 900 on a skateboard,Tony Hawk,Tony Hawk landed the first 900 on a skateboard.,0.4444444444444445,0.4181394577026367,65,20,54
709,why do the british wear a red flower,commemorate their servicemen and women killed in all conflicts,It symbolizes remembrance of soldiers who died in war.,0.1111111111111111,2.2191076278686523,204,69,53
710,which team won most of the fifa world cup,Brazil,Brazil,1.0,0.5298373699188232,76,18,55
711,who developed the great man theory of leadership,Scottish writer Thomas Carlyle,Thomas Carlyle,0.6666666666666666,0.535926103591919,72,13,53
712,what is the function of the super vena cava,carries deoxygenated blood from the upper half of the body,Return deoxygenated blood from upper body back to the heart.,0.5882352941176471,0.767589807510376,102,67,56
713,who is doing the half time super bowl,Justin Timberlake,The Weeknd,0.0,0.46948909759521484,72,59,53
714,when did gareth southgate first play for england,1995,"September 5, 1995",0.5,0.6285760402679443,89,30,56
715,what is the elevation of klamath falls oregon,"4,099 ft (1,249.4 m)","Elevation of Klamath Falls, Oregon is approximately 4,099 feet (1,249 meters).",0.13333333333333333,1.2227613925933838,138,43,56
716,when did phantom of the opera take place,in the 1890s,"19th century, around 1880s",0.0,0.6956157684326172,89,48,53
717,oriental bank of commerce is govt or private,public sector,"Oriental Bank of Commerce is a public sector bank, meaning it is owned and controlled by the government.",0.2222222222222222,0.5365362167358398,77,23,55
718,who is kyles mom on y & r,Diane Jenkins (Maura West),"Kyle's mom on ""The Young and the Restless"" is Diane Jenkins.",0.30769230769230765,0.4838404655456543,70,28,54
719,what are the names of the two rovers currently exploring mars,MER-A Spirit,Perseverance and Curiosity,0.0,0.5837206840515137,83,29,57
720,who writes the script for big bang theory,Chuck Lorre,Various writers,0.0,0.6064836978912354,79,35,53
721,who plays tom riddle in the half blood prince,Frank Stephenson Dillane,Hero Fiennes Tiffin,0.0,0.6055357456207275,87,57,55
722,is pure gold an element or a compound,chemical element,ELEMENT,0.6666666666666666,0.38631367683410645,63,9,53
723,the doctrine of lapse was causes of which rebellion,Indian Rebellion of 1857,The Doctrine of Lapse was one of the causes of the Sepoy Rebellion of 1857 in India.,0.3333333333333333,0.5558052062988281,76,26,54
724,original singer of get your kicks on route 66,Nat King Cole,Nat King Cole,1.0,0.5274546146392822,80,24,55
725,who played dumbledore in the goblet of fire,Michael Gambon,Michael Gambon,1.0,0.7044687271118164,84,17,55
726,what agency was created to secure america from terrorist attacks,United States Department of Homeland Security (DHS),Department of Homeland Security (DHS),0.8333333333333333,0.6683132648468018,85,30,55
727,where in the bible is the story of ruth and naomi,The Book of Ruth,"Book of Ruth, chapters 1-4",0.7499999999999999,0.8158574104309082,102,38,57
728,what country gave united states the statue of liberty,France,France,1.0,0.5852100849151611,85,18,54
729,what part of the brain is memory affected by alcohol,hippocampus,hippocampus,1.0,0.5589022636413574,86,27,55
730,who sang the song my heart will go on,Celine Dion,Celine Dion,1.0,0.5845839977264404,76,22,54
731,relaying signals from the neuron to other cells is a function of the,thalamus,neurotransmitter.,0.0,0.33973264694213867,64,87,59
732,where does black lightning tv show take place,Freeland,Freeland,1.0,0.7938222885131836,93,17,53
733,who killed peter on the tv show soap,Chester,"Peter Campbell was killed by the serial killer known as the Tennis Player in the TV show ""Soap"".",0.0,0.5379517078399658,73,15,53
734,where did our lady of mount carmel appear,England,"Our Lady of Mount Carmel is said to have appeared to Saint Simon Stock in the 13th century in Aylesford, England.",0.09523809523809523,0.6333200931549072,82,28,54
735,when did that 70's show first air,"August 23, 1998","August 23, 1998",1.0,0.6485579013824463,82,29,54
736,what is the significance of the nodes of ranvier,"uninsulated and highly enriched in ion channels, allowing them to participate in the exchange of ions required to regenerate the action potential",Speed up signal transmission in neurons,0.07692307692307691,1.1649816036224365,108,84,55
737,how many terms can a governor serve in oklahoma,two consecutive terms,2,0.0,0.5127236843109131,71,17,55
738,where did jason voorhees get the hockey mask,from a victim,Barn of Chris Higgins,0.0,1.1774218082427979,114,78,56
739,who is the first miss world in india,Reita Faria Powell,Reita Faria,0.8,0.6704909801483154,80,22,53
740,where was the first ice hockey game played,"at the Victoria Skating Rink in Montreal, Quebec, Canada","Montreal, Canada",0.4,0.6781833171844482,90,19,53
741,what channel is the love station on sirius,channel 70,"Channel number for the ""Love"" station on SiriusXM is 17.",0.1818181818181818,0.8820655345916748,113,78,54
742,who does liam neeson play in star wars 1,Qui-Gon Jinn,Qui-Gon Jinn,1.0,0.5698862075805664,87,31,57
743,when did the us leave japan after wwii,"April 28, 1952","April 28, 1952",1.0,0.8060719966888428,90,33,54
744,what is the name for the smell of rain,Petrichor,petrichor,1.0,0.55649733543396,74,19,54
745,who invented the greater than and less than sign,Thomas Harriot,Thomas Harriot,1.0,0.6527810096740723,89,26,54
746,who has scored the most goals for arsenal,Thierry Henry,Thierry Henry,1.0,0.54815673828125,72,29,53
747,where did the name fruit of the loom come from,"Fruit of the Loom – an expression referring to clothes, paralleling the phrase ""fruit of the womb"" meaning ""children"", which can be traced back to use in the Bible (Psalm 127:3)",John E. Sheridan's painting,0.0,1.1625816822052002,142,38,56
748,what was the deadliest tornado in the united states,the Tri-State Tornado,Tri-State Tornado in 1925,0.6666666666666666,0.9277534484863281,102,51,54
749,who founded the first french colony in north america,Jacques Cartier,The first French colony in North America was founded by Jacques Cartier in 1541.,0.2666666666666667,0.540576696395874,72,50,54
750,what are the types of alternative dispute resolution,negotiation,"MEDIATION, ARBITRATION, NEGOTIATION, CONCILIATION, COLLABORATIVE LAW",0.2857142857142857,1.0513885021209717,116,51,53
751,who was the first draft pick in the 2018 nba,Deandre Ayton,Deandre Ayton,1.0,0.6513936519622803,82,30,58
752,what is a box spring called in the uk,divan,divan,1.0,0.9838275909423828,98,24,54
753,where does publishers clearing house get their funding,merchandise,"Sales, subscriptions, and advertising revenue.",0.0,0.7725465297698975,89,58,53
754,who plays louie in stuck in the middle,Nicolas Bechtel,Malachi Barton,0.0,0.4552891254425049,69,23,54
755,which structure in the urinary system carries urine to the bladder,ureters,ureter,0.0,0.5342080593109131,78,14,56
756,when was the spca established in south africa,1872,1872,1.0,0.7662851810455322,85,26,54
757,when did northern ireland become its own country,1921,Northern Ireland has never been its own country.,0.0,0.9996390342712402,123,49,54
758,how many times has itay won the world cup,four,4,0.0,0.43642139434814453,70,14,55
759,who plays babita in taarak mehta ka ooltah chashmah,Munmun Dutta,Munmun Dutta,1.0,0.6548516750335693,94,36,61
760,who is the minister of local government and housing,The Rt Hon. James Brokenshire,I am unable to provide real-time information on current government officials. I recommend checking the latest government announcements or official websites for the most up-to-date information on the Minister of Local Government and Housing in your country.,0.0,0.8245334625244141,96,41,54
761,where did cypress hill get their name from,after a street in South Gate,"South Gate is in Los Angeles County, USA",0.4615384615384615,0.5555999279022217,85,21,54
762,who plays brittany on young and the restless,Vanessa Lee Evigan,Woodland,0.0,0.32394862174987793,64,23,55
763,tremors a cold day in hell filming location,in the Cape Town area,"Capetown, South Africa",0.0,0.599454402923584,84,31,55
764,who wanted to create a railroad from cape town to cairo,Cecil Rhodes,Cecil Rhodes wanted to create a railroad from Cape Town to Cairo.,0.3076923076923077,2.0477986335754395,221,33,56
765,when did half pennies stop being legal tender,December 1984,"December 31, 1984",0.8,0.8553869724273682,84,39,54
766,when was the first weather satellite launched into space,"February 17, 1959","April 1, 1960",0.0,0.8248989582061768,94,34,54
767,what is the most popular music in cuba,Son,Salsa music is the most popular music in Cuba.,0.0,0.4170053005218506,65,45,54
768,how long is the ferry from bainbridge to seattle,8.6 miles,35 minutes,0.0,0.5372781753540039,76,34,57
769,achievement of a cricketer out first ball for zero in both innings,a king pair,Golden Duck in both innings,0.0,1.458665132522583,138,179,59
770,psych episode where shawn and juliet start dating,"""In Plain Fright"" (5.11)","Extradition II: The Actual Extradition Part - Season 5, Episode 10",0.0,1.5712599754333496,144,44,55
771,the galápagos islands are part of what country quizlet,the Republic of Ecuador,Ecuador,0.5,0.42794084548950195,74,16,58
772,when did dancing with the stars start this season,"September 24, 2018","Dancing with the Stars Season 30 started on September 20, 2021.",0.15384615384615383,1.90055513381958,72,105,54
773,who was the basketball player that died on the court,"Eric ""Hank"" Gathers","That was Reggie Lewis, who collapsed and died on a basketball court during an off-season practice in 1993.",0.0,0.530658483505249,78,5,55
774,when was the first satellite put in space,"October 4, 1957","October 4, 1957",1.0,0.7620437145233154,92,38,53
775,how long is an inmate on death row,an average of 178 months (roughly 15 years) between sentencing and execution,Varies depending on the circumstances,0.0,1.1992249488830566,124,66,53
776,who played mini-me in the austin power movies,Verne Jay Troyer,Verne Troyer,0.8,0.564124584197998,76,21,55
777,the pollution of love canal in new york was caused by ____,massive dumping of toxic waste,Hooker Chemical Company,0.0,0.43571925163269043,75,32,57
778,who is responsible for founding the american financial system,the Bank of the United States,Alexander Hamilton,0.0,0.47385716438293457,70,11,54
779,who built the san diego de alcala mission,Spanish friar Junípero Serra,Franciscan friars led by Father Junipero Serra,0.18181818181818182,0.7866034507751465,100,42,55
780,who won the fifa under 17 world cup 2017,England,England,1.0,0.5388298034667969,83,18,58
781,what is the hottest temperature ever recorded in utah,117 °F / 47 °C,117°F (47.2°C),0.0,0.8565928936004639,96,41,55
782,who sings the 4 song on sesame street,Feist,"The 4th song on Sesame Street is typically sung by the characters on the show and changes in different episodes. It is not typically performed by a specific artist. If you have a specific episode or song title in mind, please provide more information for further assistance.",0.0,0.8109207153320312,108,18,54
783,who is the highest goal scorer for real madrid,Cristiano Ronaldo,The highest goal scorer for Real Madrid is Cristiano Ronaldo.,0.3636363636363636,0.39847421646118164,65,18,54
784,what's the name of the little rascals dog,Pete the Pup,The name of the dog in The Little Rascals is Petey.,0.0,0.5077855587005615,71,18,56
785,when did nigeria launched its first satellite nigeriasat-1,27 September 2003,"September 27, 2003",1.0,0.6548316478729248,90,29,58
786,when did the medieval times start and finish,5th to the 15th century,500 AD - 1500 AD,0.0,0.7334556579589844,98,46,53
787,where are the withers located on a horse,the ridge between the shoulder blades,At the top of the horse's shoulders where the neck meets the back.,0.0,0.6423096656799316,92,45,54
788,when were camels introduced into the middle east,not earlier than the last third of the 10th century [BC] and most probably during this time.,1000 BC,0.11764705882352941,0.5475952625274658,74,22,54
789,what are the hardware parts of the computer,"the physical parts or components of a computer, such as the central processing unit, monitor, keyboard, computer data storage, graphic card, sound card, speakers and motherboard","CPU, RAM, HDD/SSD, Motherboard, GPU, PSU, Optical Drive, Sound Card, NIC, Cooling System",0.16666666666666669,1.6646463871002197,166,119,53
790,when did lean wit it rock wit it come out,"January 17, 2006",2006,0.5,0.7490410804748535,85,23,55
791,brightest star in the constellation lyra dan word,Vega,Vega,1.0,0.3736996650695801,57,6,55
792,who did auburn lose to in football this year,Oklahoma,"To find out who Auburn University lost to in football this year, you can visit a sports news website or the official Auburn University athletics page. After identifying the teams that Auburn lost to this season, please provide me with that information. I can then help you find specific details about those games.",0.0,0.9741647243499756,114,70,56
793,who has the longest win streak in mma,Anderson Silva,The longest win streak in MMA belongs to Anderson Silva with 16 consecutive wins in the UFC.,0.23529411764705882,0.5642702579498291,73,51,54
794,mercedes benz a class front or rear wheel drive,front wheel drive,Front-wheel drive,0.4,0.45152902603149414,72,44,55
795,who are the candidates running for governor of maine,Shawn Moody,Check the Maine Secretary of State's website or other reliable sources for the most up-to-date information on the candidates.,0.0,1.3081631660461426,145,102,55
796,who sings i can't fight this feeling,REO Speedwagon,"The song ""I Can't Fight This Feeling"" is sung by REO Speedwagon.",0.3076923076923077,0.45119380950927734,71,26,53
797,what's the highest elevation in new mexico,Wheeler Peak,"13,161 feet",0.0,0.9483213424682617,113,39,53
798,when did the vikings first reach the shores of britain,793,793,1.0,0.5424551963806152,75,19,58
799,what was the purpose of the works progress administration,employing millions of people (mostly unskilled men) to carry out public works projects,PROVIDE EMPLOYMENT DURING THE GREAT DEPRESSION,0.0,0.7505204677581787,102,40,54
800,what is made up of charged particles that continually escape from the corona,solar wind,solar wind,1.0,0.5854570865631104,82,21,59
801,who is the winner of supper dancer 2018,Bishal Sharma,"I'm sorry, but I am unable to provide real-time information about television show winners. You can check the latest updates online or on the official show website for accurate information.",0.0,0.6967208385467529,90,26,55
802,advantages of drying as a method of food preservation,"inhibits the growth of bacteria, yeasts, and mold","Drying is a method of food preservation that reduces moisture content, inhibits microbial growth, enhances flavor, and prolongs shelf life.",0.3076923076923077,1.7420601844787598,183,162,55
803,what uses the energy found within a proton gradient to drive the synthesis of atp,oxidative phosphorylation or photophosphorylation,Oxidative phosphorylation,0.6666666666666666,1.3607487678527832,148,116,61
804,who are the characters in green eggs and ham,Sam-I-am,Sam-I-Am and the unnamed character,0.4,0.9364745616912842,113,42,54
805,which waterway connects the mediterranean sea with red sea,Suez Canal,Suez Canal,1.0,0.41696691513061523,76,19,57
806,when did typhoon haiyan hit the philippines 2013,At 2040 UTC on November 7,Typhoon Haiyan hit the Philippines in November 2013.,0.15384615384615383,0.42591333389282227,70,34,57
807,who are the current justices of the u.s. supreme court,John Roberts,"John G. Roberts
Clarence Thomas
Stephen G. Breyer
Samuel A. Alito
Sonia Sotomayor
Elena Kagan
Neil Gorsuch
Brett Kavanaugh
Amy Coney Barrett",0.17391304347826084,2.3534622192382812,199,138,57
808,how many seasons is there in the originals,5,5,1.0,0.5350444316864014,71,15,53
809,in the first century c.e. much of europe north africa and the middle east were under the rule of the,Roman Empire,Roman Empire,1.0,0.37317323684692383,75,3,67
810,when did the allies break out of normandy,25–31 July 1944,"July 25, 1944",0.6666666666666666,2.9849722385406494,83,26,54
811,when did pubg mobile come out in china,"February 9, 2018","February 9, 2018",1.0,0.6468038558959961,81,27,54
812,is leeds in the north west or north east,north-northwest of London,North,0.0,0.5145087242126465,77,17,55
813,when does frank become president in house of cards,Chapter 26,"Season 2, Episode 13",0.0,0.6990993022918701,94,31,54
814,what is the name of current indian president,Ram Nath Kovind,Ram Nath Kovind,1.0,0.49121928215026855,73,18,53
815,where is late night with stephen colbert filmed,Ed Sullivan Theater in New York City,Ed Sullivan Theater in New York City,1.0,0.7195212841033936,84,20,55
816,who plays han solo in the new star wars movie,Alden Ehrenreich,Alden Ehrenreich,1.0,0.7688438892364502,83,35,55
817,acids are ionic compounds that relate to which element,water,hydrogen,0.0,0.5548837184906006,72,11,56
818,when was the first gun law passed in the us,in 1813,1791,0.0,0.8049757480621338,101,29,55
819,when does call of duty blackops 4 come out,"October 12, 2018","October 12, 2018",1.0,0.6032886505126953,84,28,56
820,who is the author of al capone does my shirts,Gennifer Choldenko,Gennifer Choldenko,1.0,0.5775766372680664,83,27,56
821,what is the correct order of the chronicles of narnia movies,"The Lion, the Witch and the Wardrobe","The Lion, the Witch and the Wardrobe (2005), Prince Caspian (2008), The Voyage of the Dawn Treader (2010)",0.47058823529411764,1.2932045459747314,144,87,59
822,what do you call a pyramid with a triangular base,a tetrahedron,A pyramid with a triangular base is called a triangular pyramid.,0.0,0.39945316314697266,67,24,55
823,who was the shrew in taming ofthe shrew,Katherina,"The shrew in ""The Taming of the Shrew"" is Katharina, also known as Kate, who is a strong-willed and outspoken young woman.",0.0,0.6234838962554932,91,23,57
824,when is opening day for the nba 2017,"October 17, 2017","October 17, 2017",1.0,0.6469268798828125,85,19,56
825,who won men's college basketball last year,North Carolina,Baylor,0.0,0.4196798801422119,70,18,53
826,where does the show the office take place,"Scranton, Pennsylvania","Scranton, Pennsylvania",1.0,0.5047402381896973,74,21,53
827,who is the current president commission of ecowas,Marcel Alain de Souza,Jean-Claude Kassi Brou,0.0,0.5940275192260742,85,30,55
828,when did the united states leave the philippines,"July 4, 1946","July 4, 1946",1.0,0.5780348777770996,78,25,53
829,who had cameo roles in mamma mia here we go again,Björn Ulvaeus,"Cher, Andy Garcia, Benny Andersson",0.0,0.7329621315002441,95,104,56
830,when was the last time someone lived in biltmore house,1956,1956,1.0,0.5844199657440186,85,32,57
831,when did the first tim hortons open in the usa,1981,1985,0.0,0.5953197479248047,81,35,57
832,what season did george die on grey's anatomy,fifth season,George O'Malley dies in Season 6 of Grey's Anatomy.,0.1818181818181818,0.4232604503631592,69,14,55
833,who views crime as a desire for success when the legitimate means to achieve it are limited,Robert K. Merton,Robert Merton,0.8,0.5968544483184814,90,24,62
834,who said sun is the center of the solar system,Aristarchus of Samos,Nicolaus Copernicus,0.0,0.8235511779785156,108,27,55
835,what are the fox and the hounds names,red fox named Tod,"Tod, Chief, Copper",0.28571428571428575,0.5811829566955566,79,37,54
836,what is the weather like in the eye of a hurricane,mostly calm,Calm and clear skies,0.3333333333333333,0.790830135345459,104,62,56
837,when does new season of blind spot start,"October 27, 2017","The new season of Blindspot is scheduled to premiere on Thursday, April 30, 2020.",0.0,0.5795609951019287,74,21,53
838,who appointed the current members of the supreme court,Donald Trump,PRESIDENT AND SENATE,0.0,0.6524462699890137,84,150,54
839,when does the diary of a wimpy kid the getaway come out,"November 7, 2017","November 7, 2017",1.0,0.7737178802490234,93,34,59
840,who has a grammy oscar tony and emmy,Richard Rodgers,"The only person who has achieved the EGOT (Emmy, Grammy, Oscar, and Tony Awards) is Audrey Hepburn.",0.0,0.5699987411499023,83,20,57
841,when does pam come back to the office,"in ""Jury Duty""","I'm sorry, but I'm unable to provide real-time information on when a fictional character returns to a TV show. If there's anything else I can assist you with, feel free to ask!",0.0,0.7722287178039551,93,16,53
842,who plays mabel's voice on gravity falls,Kristen Joy Schaal,Kristen Schaal,0.8,0.5674424171447754,77,21,54
843,why there are 29 days in february in a leap year,"because a complete revolution around the Sun takes approximately 6 hours longer than 365 days (8,760 hours)",There are 29 days in February during a leap year to help synchronize the calendar with Earth's orbit around the sun.,0.1818181818181818,1.5724601745605469,175,119,58
844,who was defeated in the battle of yorktown,British Army,British army,1.0,0.6143167018890381,83,23,54
845,when did countrywide merge with bank of america,2008,"July 1, 2008",0.5,0.6007080078125,80,28,54
846,what is meant by the phrase survival of the fittest,Survival of the form that will leave the most copies of itself in successive generations,Natural selection favoring traits that increase an organism's fitness for its environment leads to the survival and reproduction of the most well-adapted individuals.,0.24242424242424246,1.3157339096069336,145,78,56
847,hawaii is in the center of the ring of fire and is caused by,plate tectonics,tectonic activity around the Pacific Plate,0.28571428571428575,0.5503721237182617,81,32,60
848,when was the last time england went to a world cup final,1966,1966,1.0,0.6866629123687744,88,21,58
849,who won season 9 of americas got talent,magician Mat Franco,Mat Franco,0.8,0.5294704437255859,75,21,55
850,where is ferris bueller's day off filmed,Chicago,"""Ferris Bueller's Day Off"" was mainly filmed in various locations in and around Chicago, Illinois, USA.",0.11764705882352941,0.5440127849578857,79,47,55
851,who banned all public meetings and procession in amritsar,Colonel Reginald Dyer,General Reginald Dyer banned all public meetings and processions in Amritsar.,0.28571428571428575,0.45951247215270996,74,15,56
852,what do candles symbolize in the catholic church,"the ""prayers the worshipper is offering for him or herself, or for other people.",Presence of Christ and light of the world.,0.0,0.787384033203125,107,47,54
853,what is the dog called in midsomer murders,Sykes,Sykes,1.0,0.4774038791656494,73,13,55
854,who does karen gillian play in the avengers,Nebula,Nebula,1.0,0.4925215244293213,75,19,56
855,who did the cavs trade for kyle korver,Mike Dunleavy,"Kyle Korver was traded for a 2019 first-round pick, Mike Dunleavy, and Mo Williams.",0.2666666666666667,1.032167911529541,112,53,56
856,first african-american female actress who won the emmy awards,Gail Fisher,Gail Fisher,1.0,0.7314813137054443,94,16,57
857,who plays dwight's brother on the office,Thomas Middleditch,"Seth Rogen plays Dwight's brother, Josh, on ""The Office.""",0.0,0.4664309024810791,70,27,54
858,which is the longest running train in india,"One of the Vivek Express trains, the one from Dibrugarh to Kanyakumari",Vivek Express,0.33333333333333337,0.8104989528656006,99,32,53
859,when did the new york mets became a team,1962,1962,1.0,0.49449872970581055,72,20,55
860,where does us route 42 start and end,"Louisville, Kentucky to Cleveland, Ohio","US Route 42 starts in Louisville, Kentucky and ends in Cleveland, Ohio.",0.47058823529411764,0.7907779216766357,113,32,54
861,when does the second half of fuller house air,"December 9, 2016","June 2, 2020",0.0,0.6461427211761475,85,31,54
862,what is the name of the vaccine for tuberculosis,bacilli Calmette-Guérin (BCG),BCG,0.5,0.5548429489135742,78,24,54
863,where is lake george located in new. york,in Warren County,"Lake George is located in upstate New York, in the Adirondack Mountains region.",0.13333333333333333,0.47467827796936035,74,30,55
864,the structure found in the cell that contains strands of dna is called a(n),chromosomes,nucleus,0.0,0.5171685218811035,82,21,61
865,who are the surviving members of the beatles,McCartney,"Paul McCartney, Ringo Starr",0.4,0.5883424282073975,81,46,54
866,where was war on the planet of the apes filmed,Lower Mainland in Vancouver,"British Columbia, Canada",0.0,0.7575910091400146,91,27,56
867,who gave the name cape of good hope,John II of Portugal,Bartolomeu Dias,0.0,0.6423709392547607,82,30,53
868,what is the youngest state in the usa,Hawaii,Hawaii,1.0,0.6759262084960938,83,8,53
869,why did european countries want empires in the 19th century,"trade, driven by the new ideas and the capitalism that grew out of the European Renaissance","To expand their power, gain wealth, and assert dominance.",0.09090909090909093,0.961165189743042,137,156,58
870,where did the thompson twins get their name from,the two bumbling detectives Thomson and Thompson in Hergé's comic strip The Adventures of Tintin,"From the comic strip ""The Adventures of Tintin""",0.5263157894736842,0.8236391544342041,105,45,55
871,who sings don't stand so close to me,The Police,"""Don't Stand So Close to Me"" is a song by The Police, released in 1980.",0.14285714285714288,0.5933709144592285,75,21,54
